delivery_date,wings,tenders,fries_reg,fries_large,veggies,dips,drinks,flavours,year,month,day_of_week,is_monday,is_saturday,week_of_year,season,total_inventory,wings_ratio,protein_ratio,sides_ratio,beverages_ratio,wings_lag1,wings_lag2,tenders_lag1,tenders_lag2,total_inventory_lag1,total_inventory_lag2,total_inventory_rolling_mean,wings_rolling_std,reconstruction_error,is_anomaly
2022-02-05,6124,829,146,192,167,720,272,885,2022,2,5,0,1,5,winter,9335,0.6560257096946974,0.7448312801285485,0.05409748259239421,0.029137653990358864,6355.0,5742.0,665.0,554.0,9376.0,8249.0,8474.75,480.73312069518846,0.0023387948367373924,False
2022-02-06,6682,709,150,171,171,720,294,890,2022,2,6,0,0,5,winter,9787,0.682742413405538,0.7551854500868499,0.050270767344436494,0.03003984877899254,6124.0,6355.0,829.0,665.0,9335.0,9376.0,8874.0,286.95920151362054,0.006288795855481959,False
2022-02-07,5039,735,157,168,160,545,154,695,2022,2,0,1,0,6,winter,7653,0.6584346008101398,0.7544753691362864,0.06337384032405592,0.020122827649287862,6682.0,6124.0,709.0,829.0,9787.0,9335.0,9186.75,395.48988609065754,0.01681870170275895,True
2022-02-08,5589,609,119,149,149,618,202,813,2022,2,1,0,0,6,winter,8248,0.6776188166828322,0.751454898157129,0.05055771096023278,0.02449078564500485,5039.0,6682.0,735.0,709.0,7653.0,9787.0,9037.75,711.8159874574336,0.0023481846417250326,False
2022-02-09,5124,711,124,160,155,610,256,720,2022,2,2,0,0,6,winter,7860,0.6519083969465649,0.7423664122137404,0.05585241730279898,0.03256997455470738,5589.0,5039.0,609.0,735.0,8248.0,7653.0,8755.75,705.4202057402863,0.003503012155108822,False
2022-02-10,5890,590,133,155,147,720,186,713,2022,2,3,0,0,6,winter,8534,0.6901804546519803,0.7593156784626202,0.050972580267166626,0.0217951722521678,5124.0,5589.0,711.0,609.0,7860.0,8248.0,8387.0,755.3923925131016,0.0048092738160765616,False
2022-02-11,6630,761,163,172,141,720,238,886,2022,2,4,0,0,6,winter,9711,0.6827309236947792,0.7610956647101226,0.04901657913706106,0.02450828956853053,5890.0,5124.0,590.0,711.0,8534.0,7860.0,8073.75,400.78132025665553,0.004551951050346559,False
2022-02-12,6098,863,139,166,163,720,266,930,2022,2,5,0,1,6,winter,9345,0.652541466024612,0.7448903156768325,0.05008025682182986,0.02846441947565543,6630.0,5890.0,761.0,590.0,9711.0,8534.0,8588.25,631.9875394341263,0.003817783453659042,False
2022-02-13,7000,775,117,172,157,720,296,863,2022,2,6,0,0,6,winter,10100,0.693069306930693,0.7698019801980198,0.044158415841584156,0.029306930693069305,6098.0,6630.0,863.0,761.0,9345.0,9711.0,8862.5,624.3233670676343,0.010669394447215041,False
2022-02-14,5438,624,107,130,153,533,189,746,2022,2,0,1,0,7,winter,7920,0.6866161616161616,0.7654040404040404,0.04924242424242424,0.023863636363636365,7000.0,6098.0,775.0,863.0,10100.0,9345.0,9422.5,504.68571078114354,0.011857582380895022,False
2022-02-15,6110,704,123,173,130,720,166,798,2022,2,1,0,0,7,winter,8924,0.684670551322277,0.7635589421783954,0.047736441057821606,0.018601523980277902,5438.0,7000.0,624.0,775.0,7920.0,10100.0,9269.0,678.8369956526147,0.008693035277385503,False
2022-02-16,5358,578,127,155,133,669,197,782,2022,2,2,0,0,7,winter,7999,0.669833729216152,0.7420927615951994,0.0518814851856482,0.024628078509813727,6110.0,5438.0,704.0,624.0,8924.0,7920.0,9072.25,641.149748498743,0.0019320249334762222,False
2022-02-17,5655,646,125,153,148,720,258,794,2022,2,3,0,0,7,winter,8499,0.6653723967525591,0.7413813389810566,0.050123543946346626,0.030356512530885987,5358.0,6110.0,578.0,704.0,7999.0,8924.0,8735.75,761.1173803472551,0.002556300139632015,False
2022-02-18,7000,784,155,185,147,720,233,897,2022,2,4,0,0,7,winter,10121,0.6916312617330304,0.7690939630471297,0.04811777492342654,0.023021440569113726,5655.0,5358.0,646.0,578.0,8499.0,7999.0,8335.5,337.3686164024963,0.007484569610398886,False
2022-02-19,6264,757,163,188,159,720,298,901,2022,2,5,0,1,7,winter,9450,0.6628571428571428,0.7429629629629629,0.05396825396825397,0.03153439153439153,7000.0,5655.0,784.0,646.0,10121.0,8499.0,8885.75,716.3580924835483,0.0033319006446452287,False
2022-02-20,5763,726,151,187,174,720,276,876,2022,2,6,0,0,7,winter,8873,0.649498478530373,0.731319734024569,0.05770314437056238,0.031105601262256283,6264.0,7000.0,757.0,784.0,9450.0,10121.0,9017.25,726.1089794238887,0.0036116264296641868,False
2022-02-21,5264,632,130,149,114,583,222,750,2022,2,0,1,0,8,winter,7844,0.6710861805201428,0.7516573176950535,0.050101988781234064,0.02830188679245283,5763.0,6264.0,726.0,757.0,8873.0,9450.0,9235.75,613.3538945828919,0.006088333603791406,False
2022-02-22,5414,684,117,121,135,698,288,787,2022,2,1,0,0,8,winter,8244,0.6567200388161086,0.7396894711305192,0.04524502668607472,0.034934497816593885,5264.0,5763.0,632.0,726.0,7844.0,8873.0,9072.0,740.8082860407732,0.010715769673871476,False
2022-02-23,4986,634,133,153,148,469,223,775,2022,2,2,0,0,8,winter,7521,0.6629437574790586,0.7472410583698976,0.05770509240792448,0.029650312458449676,5414.0,5264.0,684.0,632.0,8244.0,7844.0,8602.75,444.1098775453376,0.002311509894151249,False
2022-02-24,5789,594,126,101,131,720,179,766,2022,2,3,0,0,8,winter,8406,0.6886747561265762,0.7593385676897454,0.04258862717106828,0.02129431358553414,4986.0,5414.0,634.0,684.0,7521.0,8244.0,8120.5,323.71528127867964,0.017665906607548153,True
2022-02-25,6305,589,152,156,168,720,254,864,2022,2,4,0,0,8,winter,9208,0.6847306689834927,0.7486967854039965,0.051694178974804515,0.027584708948740225,5789.0,4986.0,594.0,634.0,8406.0,7521.0,8003.75,334.6673721772132,0.003500949886270435,False
2022-02-26,6431,756,146,145,140,720,253,853,2022,2,5,0,1,8,winter,9444,0.6809614570097416,0.7610122829309615,0.04563744176196527,0.026789495976281236,6305.0,5789.0,589.0,594.0,9208.0,8406.0,8344.75,560.3953961267003,0.006216861106617034,False
2022-02-27,6544,728,138,167,164,720,328,851,2022,2,6,0,0,8,winter,9640,0.678838174273859,0.754356846473029,0.04865145228215768,0.03402489626556016,6431.0,6305.0,756.0,589.0,9444.0,9208.0,8644.75,656.1815678606048,0.0052391752354856306,False
2022-02-28,5474,680,130,141,118,640,177,700,2022,2,0,1,0,9,winter,8060,0.6791563275434244,0.7635235732009925,0.04826302729528536,0.02196029776674938,6544.0,6431.0,728.0,756.0,9640.0,9444.0,9174.5,333.4430236187308,0.00444011794605856,False
2022-03-01,4722,577,137,161,127,381,146,743,2022,3,1,0,0,9,spring,6994,0.6751501286817272,0.7576494137832428,0.060766371175293106,0.02087503574492422,5474.0,6544.0,680.0,728.0,8060.0,9640.0,9088.0,486.2334830099646,0.009278481720798275,False
2022-03-02,5140,708,121,169,119,447,248,818,2022,3,2,0,0,9,spring,7770,0.6615186615186616,0.7526383526383527,0.05263835263835264,0.03191763191763192,4722.0,5474.0,577.0,680.0,6994.0,8060.0,8534.5,860.2028346074363,0.010056197644269708,False
2022-03-03,5173,647,104,114,142,510,176,762,2022,3,3,0,0,9,spring,7628,0.6781594126900892,0.7629785002621919,0.04719454640797063,0.023072889355007866,5140.0,4722.0,708.0,577.0,7770.0,6994.0,8116.0,779.2936973097295,0.012344735321643586,False
2022-03-04,5790,814,151,195,161,720,296,840,2022,3,4,0,0,9,spring,8967,0.6457009033121446,0.7364781978365117,0.05654064904650385,0.03300992528158805,5173.0,5140.0,647.0,708.0,7628.0,7770.0,7613.0,309.14869669249515,0.003413466356149082,False
2022-03-05,6735,774,154,182,187,720,189,923,2022,3,5,0,1,9,spring,9864,0.6827858880778589,0.7612530413625304,0.05302108678021087,0.01916058394160584,5790.0,5173.0,814.0,647.0,8967.0,7628.0,7839.75,439.9836171192457,0.010537302301288852,False
2022-03-06,5631,755,134,182,152,720,242,941,2022,3,6,0,0,9,spring,8757,0.6430284343953409,0.7292451752883408,0.05344295991778006,0.027635034829279433,6735.0,5790.0,774.0,814.0,9864.0,8967.0,8557.25,746.1664246891137,0.007663038487438448,False
2022-03-07,5694,653,131,143,155,668,203,794,2022,3,0,1,0,10,spring,8441,0.674564625044426,0.7519251273545788,0.05082336216088141,0.024049283260277218,5631.0,6735.0,755.0,774.0,8757.0,9864.0,8804.0,656.2150943097861,0.003740563484495032,False
2022-03-08,4812,647,111,163,167,467,278,730,2022,3,1,0,0,10,spring,7375,0.6524745762711864,0.7402033898305085,0.059796610169491525,0.037694915254237286,5694.0,5631.0,653.0,755.0,8441.0,8757.0,9007.25,519.1329309531437,0.008685189295090366,False
2022-03-09,5083,584,127,164,141,420,167,712,2022,3,2,0,0,10,spring,7398,0.6870775885374426,0.7660178426601785,0.058394160583941604,0.022573668559070018,4812.0,5694.0,647.0,653.0,7375.0,8441.0,8609.25,788.0926341490583,0.013284315867767942,False
2022-03-10,5172,794,146,116,160,588,158,749,2022,3,3,0,0,10,spring,7883,0.6560953951541292,0.7568184701255867,0.05353291893949004,0.020043130787771153,5083.0,4812.0,584.0,647.0,7398.0,7375.0,7992.75,428.1471709587738,0.011644294783046922,False
2022-03-11,6133,786,134,183,131,720,299,875,2022,3,4,0,0,10,spring,9261,0.6622394989741929,0.7471115430299103,0.04837490551776266,0.03228593024511392,5172.0,5083.0,794.0,584.0,7883.0,7398.0,7774.25,369.08569465640556,0.006545334659613985,False
2022-03-12,5575,810,161,196,173,720,282,883,2022,3,5,0,1,10,spring,8800,0.6335227272727273,0.7255681818181818,0.060227272727272727,0.032045454545454544,6133.0,5172.0,786.0,794.0,9261.0,7883.0,7979.25,576.0515023271225,0.00611496353240297,False
2022-03-13,5781,731,135,155,157,720,311,873,2022,3,6,0,0,10,spring,8863,0.6522622136973937,0.7347399300462597,0.05043439016134492,0.03508969874760239,5575.0,6133.0,810.0,786.0,8800.0,9261.0,8335.5,478.69431791071156,0.0034114978225445827,False
2022-03-14,5351,726,127,161,137,665,245,718,2022,3,0,1,0,11,spring,8130,0.6581795817958179,0.7474784747847478,0.05227552275522755,0.03013530135301353,5781.0,5575.0,731.0,810.0,8863.0,8800.0,8701.75,401.5091323162335,0.004384939843332907,False
2022-03-15,5057,765,128,158,148,435,240,711,2022,3,1,0,0,11,spring,7642,0.6617377649829888,0.7618424496205182,0.05679141585972258,0.031405391258832765,5351.0,5781.0,726.0,731.0,8130.0,8863.0,8763.5,332.2027493364075,0.004296141708972214,False
2022-03-16,4781,725,134,145,146,411,221,783,2022,3,2,0,0,11,spring,7346,0.650830383882385,0.7495235502314185,0.057854614756329976,0.030084399673291587,5057.0,5351.0,765.0,726.0,7642.0,8130.0,8358.75,310.436252178556,0.002696214295656256,False
2022-03-17,4745,653,126,121,127,498,235,714,2022,3,3,0,0,11,spring,7219,0.6572932539132844,0.7477489957057765,0.05180772960243801,0.032552985178002494,4781.0,5057.0,725.0,765.0,7346.0,7642.0,7995.25,427.84226065221895,0.005585375415395785,False
2022-03-18,5211,740,168,169,179,636,272,827,2022,3,4,0,0,11,spring,8202,0.6353328456474031,0.7255547427456718,0.06291148500365765,0.033162643257742014,4745.0,4781.0,653.0,725.0,7219.0,7346.0,7584.25,281.8669899083631,0.006226758189048961,False
2022-03-19,6078,724,160,158,163,720,247,888,2022,3,5,0,1,11,spring,9138,0.6651346027577151,0.744364193477785,0.05263733858612388,0.02702998467936091,5211.0,4745.0,740.0,653.0,8202.0,7219.0,7602.25,223.71633825002877,0.0029684502820964266,False
2022-03-20,5657,702,169,191,150,720,223,833,2022,3,6,0,0,11,spring,8645,0.6543666859456333,0.7355696934644304,0.058993637941006365,0.025795257374204742,6078.0,5211.0,724.0,740.0,9138.0,8202.0,7976.25,620.0899800297814,0.0018057459695011609,False
2022-03-21,5362,531,141,145,137,613,243,731,2022,3,0,1,0,12,spring,7903,0.6784765279007972,0.7456662027078325,0.053523978236112865,0.030747817284575478,5657.0,6078.0,702.0,724.0,8645.0,9138.0,8301.0,573.9944105418924,0.0020705363164712724,False
2022-03-22,5251,658,115,147,159,656,249,718,2022,3,1,0,0,12,spring,7953,0.6602539922041997,0.7429900666415189,0.05293599899409028,0.031308940022632965,5362.0,5657.0,531.0,702.0,7903.0,8645.0,8472.0,381.9170939702331,0.005728240326527783,False
2022-03-23,5172,710,139,164,145,527,196,694,2022,3,2,0,0,12,spring,7747,0.6676132696527688,0.7592616496708403,0.057828836969149346,0.02530011617400284,5251.0,5362.0,658.0,531.0,7953.0,7903.0,8409.75,369.45996625705993,0.0021033650659433353,False
2022-03-24,5119,663,137,126,149,639,223,758,2022,3,3,0,0,12,spring,7814,0.6551062196058357,0.7399539288456616,0.052725876631686715,0.028538520604044024,5172.0,5251.0,710.0,658.0,7747.0,7953.0,8062.0,212.47509657997048,0.0034644443069564205,False
2022-03-25,5858,890,137,176,150,720,251,921,2022,3,4,0,0,12,spring,9103,0.6435241129298034,0.7412940788750961,0.050862353070416345,0.02757332747445897,5119.0,5172.0,663.0,710.0,7814.0,7747.0,7854.25,105.650366776463,0.006152884645933409,False
2022-03-26,6380,779,145,217,155,720,182,923,2022,3,5,0,1,12,spring,9501,0.6715082622881802,0.7534996316177245,0.05441532470266288,0.01915587832859699,5858.0,5119.0,890.0,663.0,9103.0,7814.0,8154.25,342.9820209087756,0.010093093818453615,False
2022-03-27,6089,900,133,199,162,720,187,925,2022,3,6,0,0,12,spring,9315,0.6536768652710682,0.7502952227589909,0.05303274288781535,0.020075147611379497,6380.0,5858.0,779.0,890.0,9501.0,9103.0,8541.25,601.4839288515261,0.010384365278789581,False
2022-03-28,5275,647,138,136,132,535,146,790,2022,3,0,1,0,13,spring,7799,0.6763687652263111,0.759328118989614,0.05205795614822413,0.01872034876266188,6089.0,6380.0,900.0,779.0,9315.0,9501.0,8933.25,539.1094508539069,0.005968927213090017,False
2022-03-29,5417,601,134,145,145,567,185,797,2022,3,1,0,0,13,spring,7991,0.6778876235765235,0.7530972343886873,0.05305969215367288,0.023151044925541233,5275.0,6089.0,647.0,900.0,7799.0,9315.0,8929.5,468.51147264501543,0.0032095008742171077,False
2022-03-30,4978,792,131,133,157,511,249,802,2022,3,2,0,0,13,spring,7753,0.6420740358570876,0.7442280407584161,0.054301560686185996,0.032116600025796464,5417.0,5275.0,601.0,647.0,7991.0,7799.0,8651.5,529.734131428211,0.0024308853742846153,False
2022-03-31,4772,641,128,127,136,492,229,713,2022,3,3,0,0,13,spring,7238,0.6592981486598508,0.7478585244542691,0.05402044763746892,0.03163857419176568,4978.0,5417.0,792.0,601.0,7753.0,7991.0,8214.5,469.89316161584486,0.003144364091138335,False
2022-04-01,5205,864,148,161,157,525,310,860,2022,4,4,0,0,13,spring,8230,0.6324422843256379,0.7374240583232078,0.056622114216281896,0.03766707168894289,4772.0,4978.0,641.0,792.0,7238.0,7753.0,7695.25,290.4829312254584,0.008431672177697015,False
2022-04-02,6229,751,167,177,173,720,278,886,2022,4,5,0,1,13,spring,9381,0.6640017055750986,0.7440571367658032,0.055111395373627546,0.02963436733823686,5205.0,4772.0,864.0,641.0,8230.0,7238.0,7803.0,279.157064511482,0.004174496867683513,False
2022-04-03,5669,882,139,173,161,720,236,885,2022,4,6,0,0,13,spring,8865,0.6394811054709532,0.7389734912577552,0.05335589396503102,0.02662154540327129,6229.0,5205.0,751.0,864.0,9381.0,8230.0,8150.5,646.6503434365961,0.004572960939918975,False
2022-04-04,4941,539,130,130,116,471,240,778,2022,4,0,1,0,14,spring,7345,0.6727025187202178,0.7460857726344452,0.05119128658951668,0.03267528931245745,5669.0,6229.0,882.0,751.0,8865.0,9381.0,8428.5,625.3278473462283,0.0074493672896166156,False
2022-04-05,5199,515,114,186,125,576,193,763,2022,4,1,0,0,14,spring,7671,0.67774736018772,0.7448833268152784,0.05540346760526659,0.025159692347803415,4941.0,5669.0,539.0,882.0,7345.0,8865.0,8455.25,565.3977950670375,0.011079572973620257,False
2022-04-06,4778,689,132,142,125,429,171,775,2022,4,2,0,0,14,spring,7241,0.6598536113796437,0.7550062146112415,0.05510288634166552,0.02361552271785665,5199.0,4941.0,515.0,539.0,7671.0,7345.0,8315.5,566.4871284209975,0.00634706063010109,False
2022-04-07,5919,745,139,148,113,676,271,732,2022,4,3,0,0,14,spring,8743,0.6769987418506234,0.7622097678142514,0.04575088642342445,0.030996225551870066,4778.0,5199.0,689.0,515.0,7241.0,7671.0,7780.5,388.9236214648507,0.011907806752640108,False
2022-04-08,5505,736,137,150,160,650,223,847,2022,4,4,0,0,14,spring,8408,0.6547335870599429,0.7422692673644149,0.05316365366317793,0.026522359657469078,5919.0,4778.0,745.0,689.0,8743.0,7241.0,7750.0,503.91293890909486,0.005051184352925745,False
2022-04-09,5933,731,147,183,159,720,272,897,2022,4,5,0,1,14,spring,9042,0.6561601415616014,0.7370050873700509,0.05408095554080956,0.030081840300818403,5505.0,5919.0,736.0,745.0,8408.0,8743.0,8015.75,482.276113860101,0.003231915521324751,False
2022-04-10,5699,753,140,157,172,720,271,884,2022,4,6,0,0,14,spring,8796,0.6479081400636653,0.7335152341973624,0.05331969076853115,0.030809458844929513,5933.0,5505.0,731.0,736.0,9042.0,8408.0,8358.5,541.5418574157814,0.002605385958127657,False
2022-04-11,5016,699,141,166,139,568,229,782,2022,4,0,1,0,15,spring,7740,0.648062015503876,0.7383720930232558,0.05762273901808786,0.02958656330749354,5699.0,5933.0,753.0,731.0,8796.0,9042.0,8747.25,203.21745331869099,0.0025844936634192035,False
2022-04-12,5099,667,121,163,180,487,223,744,2022,4,1,0,0,15,spring,7684,0.6635866736074961,0.7503904216553878,0.06038521603331598,0.029021343050494534,5016.0,5699.0,699.0,753.0,7740.0,8796.0,8496.5,389.6659894490848,0.004348475890397125,False
2022-04-13,4829,758,122,141,118,383,152,782,2022,4,2,0,0,15,spring,7285,0.6628689087165408,0.7669183253260123,0.052299245024021966,0.020864790665751545,5099.0,5016.0,667.0,699.0,7684.0,7740.0,8315.5,449.49777530039114,0.006838385626306769,False
2022-04-14,5980,624,110,166,130,720,209,738,2022,4,3,0,0,15,spring,8677,0.6891782874265299,0.76109254350582,0.04679036533364066,0.024086665898351966,4829.0,5099.0,758.0,667.0,7285.0,7684.0,7876.25,376.18113987811887,0.006585665994173627,False
2022-04-15,5688,801,147,164,158,682,269,811,2022,4,4,0,0,15,spring,8720,0.6522935779816513,0.744151376146789,0.05378440366972477,0.03084862385321101,5980.0,4829.0,624.0,758.0,8677.0,7285.0,7846.5,511.94205401262707,0.00358650401686842,False
2022-04-16,5595,801,153,183,160,720,290,890,2022,4,5,0,1,15,spring,8792,0.6363739763421292,0.7274795268425842,0.056414922656960874,0.03298453139217471,5688.0,5980.0,801.0,624.0,8720.0,8677.0,8091.5,527.883194150626,0.0038798161941615956,False
2022-04-17,6075,800,144,148,167,720,297,841,2022,4,6,0,0,15,spring,9192,0.6609007832898173,0.7479329852045257,0.04993472584856397,0.03231070496083551,5595.0,5688.0,801.0,801.0,8792.0,8720.0,8368.5,490.8815199889557,0.003331742704307558,False
2022-04-18,4683,682,129,116,145,320,182,807,2022,4,0,1,0,16,spring,7064,0.6629388448471121,0.7594847112117781,0.05520951302378256,0.025764439411098527,6075.0,5595.0,800.0,801.0,9192.0,8792.0,8845.25,229.37087870957149,0.010074936806569464,False
2022-04-19,5639,565,126,151,165,642,201,814,2022,4,1,0,0,16,spring,8303,0.6791521136938456,0.7471998072985668,0.053233770926171264,0.02420811754787426,4683.0,6075.0,682.0,800.0,7064.0,9192.0,8442.0,589.3676696256769,0.005027715450009273,False
2022-04-20,4869,701,112,147,117,377,254,758,2022,4,2,0,0,16,spring,7335,0.6638036809815951,0.7593728698023177,0.051261077027948194,0.03462849352419905,5639.0,4683.0,565.0,682.0,8303.0,7064.0,8337.75,584.9341843318792,0.006956599481623161,False
2022-04-21,4888,598,127,155,154,320,187,766,2022,4,3,0,0,16,spring,7195,0.6793606671299514,0.7624739402362752,0.06059763724808895,0.02599027102154274,4869.0,5639.0,701.0,565.0,7335.0,8303.0,7973.5,653.4286495096469,0.008739364767218373,False
2022-04-22,5715,776,153,167,154,720,299,848,2022,4,4,0,0,16,spring,8832,0.647078804347826,0.7349411231884058,0.05366847826086957,0.033854166666666664,4888.0,4869.0,598.0,701.0,7195.0,7335.0,7474.25,423.0660901876535,0.0026584488657286215,False
2022-04-23,5728,760,168,167,174,720,250,867,2022,4,5,0,1,16,spring,8834,0.6484038940457324,0.7344351369707947,0.05761829295902196,0.028299750962191533,5715.0,4888.0,776.0,598.0,8832.0,7195.0,7916.25,462.12218802678996,0.001448831088290376,False
2022-04-24,5635,730,160,177,164,675,214,949,2022,4,6,0,0,16,spring,8704,0.6474034926470589,0.7312729779411765,0.05755974264705882,0.02458639705882353,5728.0,5715.0,760.0,776.0,8834.0,8832.0,8049.0,486.7970145074171,0.0021941545146181734,False
2022-04-25,4938,596,147,155,148,453,207,754,2022,4,0,1,0,17,spring,7398,0.667477696674777,0.7480400108137334,0.06082725060827251,0.027980535279805353,5635.0,5728.0,730.0,760.0,8704.0,8834.0,8391.25,404.4292274304629,0.002025006266980483,False
2022-04-26,4516,644,134,183,141,320,216,856,2022,4,1,0,0,17,spring,7010,0.6442225392296719,0.7360912981455064,0.06533523537803139,0.030813124108416547,4938.0,5635.0,596.0,730.0,7398.0,8704.0,8442.0,379.5672975024777,0.006245764968272124,False
2022-04-27,5303,593,137,137,121,550,224,694,2022,4,2,0,0,17,spring,7759,0.6834643639644284,0.7598917386261116,0.050908622245134684,0.028869699703570048,4516.0,4938.0,644.0,596.0,7010.0,7398.0,7986.5,578.6296311113018,0.00435828145793478,False
2022-04-28,4598,651,125,157,123,402,173,817,2022,4,3,0,0,17,spring,7046,0.6525688333806415,0.7449616803860346,0.05747942094805564,0.024552937837070677,5303.0,4516.0,593.0,644.0,7759.0,7010.0,7717.75,481.21997741850646,0.006519739623988748,False
2022-04-29,5149,671,155,202,165,630,254,838,2022,4,4,0,0,17,spring,8064,0.6385168650793651,0.7217261904761905,0.06473214285714286,0.03149801587301587,4598.0,5303.0,651.0,593.0,7046.0,7759.0,7303.25,359.4007744380469,0.005454979910567145,False
2022-04-30,5578,663,134,180,145,720,201,884,2022,4,5,0,1,17,spring,8505,0.6558495002939447,0.733803644914756,0.05396825396825397,0.0236331569664903,5149.0,4598.0,671.0,651.0,8064.0,7046.0,7469.75,392.7598927249758,0.009046152899023134,False
2022-05-01,5579,846,153,195,150,720,214,860,2022,5,6,0,0,17,spring,8717,0.6400137662039692,0.7370655041872204,0.05712974647241023,0.024549730411838937,5578.0,5149.0,663.0,671.0,8505.0,8064.0,7843.5,412.7557792852021,0.0038328579218017992,False
2022-05-02,4908,599,115,125,107,389,245,704,2022,5,0,1,0,18,spring,7192,0.6824249165739711,0.7657119021134594,0.04824805339265851,0.03406562847608454,5579.0,5578.0,846.0,663.0,8717.0,8505.0,8083.0,465.05411871451525,0.016719238289396525,False
2022-05-03,4521,775,122,156,149,376,159,752,2022,5,1,0,0,18,spring,7010,0.6449358059914408,0.7554921540656205,0.06091298145506419,0.02268188302425107,4908.0,5579.0,599.0,846.0,7192.0,8717.0,8119.5,332.43595874494054,0.016285808421993786,False
2022-05-04,4434,821,111,131,125,320,274,845,2022,5,2,0,0,18,spring,7061,0.6279563801161309,0.7442288627673134,0.05197564084407308,0.038804701883585896,4521.0,4908.0,775.0,599.0,7010.0,7192.0,7856.0,523.2529662282554,0.033159742564116156,True
2022-05-05,4833,558,103,146,136,391,229,774,2022,5,3,0,0,18,spring,7170,0.6740585774058577,0.7518828451882845,0.05369595536959554,0.03193863319386332,4434.0,4521.0,821.0,775.0,7061.0,7010.0,7495.0,521.4278473576197,0.012432037483321225,False
2022-05-06,5863,725,136,184,161,720,285,824,2022,5,4,0,0,18,spring,8898,0.658912115082041,0.7403910991233985,0.05405709148123174,0.03202966958867161,4833.0,4434.0,558.0,821.0,7170.0,7061.0,7108.25,231.69376340333645,0.014582755703446904,False
2022-05-07,5248,695,137,186,166,692,269,881,2022,5,5,0,1,18,spring,8274,0.6342760454435581,0.7182741116751269,0.05910079767947788,0.03251148175006043,5863.0,4833.0,725.0,558.0,8898.0,7170.0,7534.75,656.253190468436,0.007847161516595196,False
2022-05-08,6170,780,150,199,163,720,219,899,2022,5,6,0,0,18,spring,9300,0.6634408602150538,0.7473118279569892,0.055053763440860215,0.023548387096774193,5248.0,5863.0,695.0,725.0,8274.0,8898.0,7850.75,610.6818593452197,0.002248594036233596,False
2022-05-09,5433,646,146,115,139,607,191,843,2022,5,0,1,0,19,spring,8120,0.6690886699507389,0.7486453201970443,0.04926108374384237,0.02352216748768473,6170.0,5248.0,780.0,695.0,9300.0,8274.0,8410.5,601.6125552767893,0.006273229968258905,False
2022-05-10,4977,621,130,114,129,532,195,731,2022,5,1,0,0,19,spring,7429,0.6699421187239197,0.7535334499932697,0.050208641809126396,0.0262484856642886,5433.0,6170.0,646.0,780.0,8120.0,9300.0,8648.0,416.81850566723625,0.004594807371675997,False
2022-05-11,5458,744,136,142,137,569,180,723,2022,5,2,0,0,19,spring,8089,0.6747434787983682,0.7667202373593769,0.05130424032636914,0.022252441587340833,4977.0,5433.0,621.0,646.0,7429.0,8120.0,8280.75,510.8900729772187,0.0012341349811246616,False
2022-05-12,4784,578,111,154,143,517,193,770,2022,5,3,0,0,19,spring,7250,0.6598620689655172,0.7395862068965517,0.05627586206896552,0.026620689655172412,5458.0,4977.0,744.0,621.0,8089.0,7429.0,8234.5,492.7206781399253,0.0039019895848807257,False
2022-05-13,5859,730,158,186,166,720,239,826,2022,5,4,0,0,19,spring,8884,0.6595002251238181,0.7416704187303017,0.05740657361548852,0.02690229626294462,4784.0,5458.0,578.0,744.0,7250.0,8089.0,7722.0,335.73898592011585,0.0025390964021163665,False
2022-05-14,5468,704,136,180,178,638,264,838,2022,5,5,0,1,19,spring,8406,0.6504877468474899,0.7342374494408755,0.05876754699024506,0.03140613847251963,5859.0,4784.0,730.0,578.0,8884.0,7250.0,7913.0,484.53035680612186,0.0028518181700236986,False
2022-05-15,5643,699,157,160,175,720,227,830,2022,5,6,0,0,19,spring,8611,0.6553245848333527,0.7364998258042039,0.057136221112530486,0.02636163047265126,5468.0,5859.0,704.0,730.0,8406.0,8884.0,8157.25,446.4245923632207,0.002337570739145525,False
2022-05-16,5089,713,133,190,160,488,207,776,2022,5,0,1,0,20,spring,7756,0.6561371841155235,0.7480660134089737,0.06227436823104693,0.026689014956162972,5643.0,5468.0,699.0,704.0,8611.0,8406.0,8287.75,464.71532504678004,0.0034893047729389346,False
2022-05-17,4707,732,134,155,150,495,227,756,2022,5,1,0,0,20,spring,7356,0.6398858075040783,0.7393964110929854,0.059679173463839046,0.030859162588363243,5089.0,5643.0,713.0,699.0,7756.0,8611.0,8414.25,325.7835426578018,0.0031808517104614303,False
2022-05-18,5528,718,126,150,143,660,166,706,2022,5,2,0,0,20,spring,8197,0.6743930706355984,0.7619860924728559,0.0511162620470904,0.020251311455410516,4707.0,5089.0,732.0,713.0,7356.0,7756.0,8032.25,416.56562108108216,0.0018337466203943535,False
2022-05-19,4689,582,122,161,138,398,171,744,2022,5,3,0,0,20,spring,7005,0.6693790149892933,0.7524625267665953,0.06009992862241256,0.024411134903640257,5528.0,4707.0,718.0,732.0,8197.0,7356.0,7980.0,429.0418588747113,0.0038749919659733416,False
2022-05-20,5956,789,141,175,192,720,225,868,2022,5,4,0,0,20,spring,9066,0.656960070593426,0.7439885285682771,0.056033531877343924,0.024818001323626736,4689.0,5528.0,582.0,718.0,7005.0,8197.0,7578.5,395.48820041395385,0.0069749194699369865,False
